id,taxon_id,common_name,scientific_name,user_login,image_url,rank,parent_id,taxon_ids,observations_count,taxa_count,taxon_group,type
83718390,69242,,Callirhytis,kaye6,https://static.inaturalist.org/photos/137520822/medium.jpg,genus,55594,1|47120|47158|47201|55594|69242,0,1,,
90497882,3727,Ibises and Spoonbills,Threskiornithidae,kgerner,https://inaturalist-open-data.s3.amazonaws.com/photos/149578902/medium.jpeg,family,67566,1|2|3|67566|3727,0,9,,
87791063,372828,,Caliciales,naturephotosuze,https://static.inaturalist.org/photos/144777904/medium.jpg,order,54743,47170|48250|54743|372828,0,3,,
83994978,374622,Parachutes,Collybiopsis,olivlead,https://inaturalist-open-data.s3.amazonaws.com/photos/138004751/medium.jpg,genus,64013,47170|47169|50814|47167|64013|374622,0,1,,
89712116,3894,Curlews,Numenius,ericcleveland,https://inaturalist-open-data.s3.amazonaws.com/photos/148171474/medium.jpeg,genus,3835,1|2|3|67561|3835|3894,0,6,,
90497882,3755,Plegadis Ibises,Plegadis,kgerner,https://inaturalist-open-data.s3.amazonaws.com/photos/149578902/medium.jpeg,genus,3727,1|2|3|67566|3727|3755,0,9,,
89868428,69200,Woodlouse Hunter Spiders,Dysderidae,scubabruin,https://inaturalist-open-data.s3.amazonaws.com/photos/148452088/medium.jpg,family,47118,1|47120|47119|47118|69200,0,4,,
86951067,37763,Toothy Skinks,Plestiodon,ilanasf,https://inaturalist-open-data.s3.amazonaws.com/photos/143409561/medium.jpg,genus,36982,1|2|26036|26172|36982|37763,0,4,,
85146091,6913,True Swans,Cygnus,susana_m,https://inaturalist-open-data.s3.amazonaws.com/photos/140045477/medium.png,genus,6912,1|2|3|6888|6912|6913,0,1,,
82480042,55700,,Rhopalomyia,jmorton,https://inaturalist-open-data.s3.amazonaws.com/photos/135374382/medium.jpg,genus,55699,1|47120|47158|47822|55699|55700,0,1,,
85012433,3785,Typical Boobies,Sula,jmorton,https://inaturalist-open-data.s3.amazonaws.com/photos/139800538/medium.jpg,genus,3784,1|2|3|71268|3784|3785,0,1,,
84459220,379672,Goldreeds,Elegia,erick295,https://static.inaturalist.org/photos/138818961/medium.jpeg,genus,54693,47126|211194|47163|47162|54693|379672,0,1,,
90282827,3836,Calidris Sandpipers,Calidris,michele38,https://inaturalist-open-data.s3.amazonaws.com/photos/149193035/medium.jpeg,genus,3835,1|2|3|67561|3835|3836,0,26,,
93088117,38634,Whiptails and Tegus,Teiidae,glhans,https://inaturalist-open-data.s3.amazonaws.com/photos/154230566/medium.jpg,family,26172,1|2|26036|26172|38634,0,15,,
88321891,3867,Dowitchers,Limnodromus,gregslak,https://inaturalist-open-data.s3.amazonaws.com/photos/145710132/medium.jpeg,genus,3835,1|2|3|67561|3835|3867,0,1,,
89922518,68995,Velvety Tree Ants,Liometopum,scubabruin,https://inaturalist-open-data.s3.amazonaws.com/photos/148546713/medium.jpg,genus,47336,1|47120|47158|47201|47336|68995,0,3,,
90623222,3874,"Shanks, Tattlers, and Allies",Tringa,michele38,https://inaturalist-open-data.s3.amazonaws.com/photos/149796955/medium.jpeg,genus,3835,1|2|3|67561|3835|3874,0,19,,
89914503,71306,New World Vultures,Cathartidae,scubabruin,https://inaturalist-open-data.s3.amazonaws.com/photos/148532502/medium.jpeg,family,559244,1|2|3|559244|71306,0,10,,
85664124,321513,,Asterolecaniidae,gmontgomery,https://static.inaturalist.org/photos/140980111/medium.jpg,family,47744,1|47120|47158|47744|321513,0,1,,
90228871,320935,,Elasmopalpus,bradrumble,https://inaturalist-open-data.s3.amazonaws.com/photos/149099640/medium.jpg,genus,49683,1|47120|47158|47157|49683|320935,0,1,,
90038607,72239,,Modiola,ericcleveland,https://inaturalist-open-data.s3.amazonaws.com/photos/148752746/medium.jpeg,genus,48797,47126|211194|47124|48796|48797|72239,0,10,,
88875034,250306,,Evania,gardenmommy,https://inaturalist-open-data.s3.amazonaws.com/photos/146696468/medium.jpg,genus,199595,1|47120|47158|47201|199595|250306,0,5,,
84112533,72389,marigolds,Tagetes,ivanaviani,https://inaturalist-open-data.s3.amazonaws.com/photos/138211203/medium.jpeg,genus,47604,47126|211194|47124|47605|47604|72389,0,1,,
84117673,72388,Waterberries,Syzygium,ivanaviani,https://inaturalist-open-data.s3.amazonaws.com/photos/138220543/medium.jpeg,genus,51816,47126|211194|47124|47791|51816|72388,0,1,,
84126377,250739,,Psorthaspis,naturephotosuze,https://static.inaturalist.org/photos/138232345/medium.jpg,genus,54028,1|47120|47158|47201|54028|250739,0,1,,
86873103,72375,,Stenotaphrum,jendefran,https://inaturalist-open-data.s3.amazonaws.com/photos/143188353/medium.jpg,genus,47434,47126|211194|47163|47162|47434|72375,0,2,,
90116092,72367,,Soleirolia,kvlakshmi,https://inaturalist-open-data.s3.amazonaws.com/photos/148896174/medium.jpeg,genus,51885,47126|211194|47124|47132|51885|72367,0,4,,
85577716,251805,,Pantomorus,yetikat,https://inaturalist-open-data.s3.amazonaws.com/photos/140827674/medium.jpg,genus,48736,1|47120|47158|47208|48736|251805,0,2,,
85029949,252417,,Anthidiellum,naturephotosuze,https://static.inaturalist.org/photos/139828197/medium.jpg,genus,52777,1|47120|47158|47201|52777|252417,0,1,,
89726571,252535,,Ectopsocus,naturephotosuze,https://static.inaturalist.org/photos/148199845/medium.jpg,genus,245131,1|47120|47158|83187|245131|252535,0,3,,
87395013,252908,Bloodsucking Conenoses,Triatoma,suninmymouth_,https://static.inaturalist.org/photos/144084760/medium.jpg,genus,48959,1|47120|47158|47744|48959|252908,0,1,,
90656190,2547,Large Crested Kingfishers,Megaceryle,andreacala,https://inaturalist-open-data.s3.amazonaws.com/photos/149848926/medium.jpeg,genus,2314,1|2|3|2114|2314|2547,0,2,,
89255921,25473,Typical Frogs,Ranidae,cdegroof,https://static.inaturalist.org/photos/147374703/medium.jpg,family,20979,1|2|20978|20979|25473,0,7,,
85704246,72356,Hook-Thorns,Senegalia,nativelvr,https://inaturalist-open-data.s3.amazonaws.com/photos/141056841/medium.jpeg,genus,47122,47126|211194|47124|47123|47122|72356,0,1,,
87507769,72354,Karees,Searsia,chrissioninn,https://inaturalist-open-data.s3.amazonaws.com/photos/147186530/medium.jpeg,genus,48874,47126|211194|47124|47729|48874|72354,0,2,,
85814534,72341,,Sanvitalia,lastroller,https://inaturalist-open-data.s3.amazonaws.com/photos/141298466/medium.jpg,genus,47604,47126|211194|47124|47605|47604|72341,0,1,,
85963853,72326,Fleabanes,Pulicaria,mmchale,https://inaturalist-open-data.s3.amazonaws.com/photos/141533304/medium.jpg,genus,47604,47126|211194|47124|47605|47604|72326,0,1,,
83319450,72305,,Plecostachys,hilla5,https://static.inaturalist.org/photos/136829275/medium.jpg,genus,47604,47126|211194|47124|47605|47604|72305,0,1,,
85426955,72302,,Pistia,yetikat,https://inaturalist-open-data.s3.amazonaws.com/photos/140554943/medium.jpg,genus,48536,47126|211194|47163|48073|48536|72302,0,1,,
97578968,26036,Reptiles,Reptilia,ejett,https://inaturalist-open-data.s3.amazonaws.com/photos/162304846/medium.jpg,class,2,1|2|26036,0,580,,
89146466,72301,pistaches,Pistacia,aaviles,https://inaturalist-open-data.s3.amazonaws.com/photos/147180915/medium.jpg,genus,48874,47126|211194|47124|47729|48874|72301,0,7,,
88616059,72295,date palms,Phoenix,acrabtree35,https://inaturalist-open-data.s3.amazonaws.com/photos/146229643/medium.jpg,genus,48867,47126|211194|47163|48866|48867|72295,0,2,,
86578797,72291,,Peucephyllum,khalling,https://static.inaturalist.org/photos/142651632/medium.jpg,genus,47604,47126|211194|47124|47605|47604|72291,0,1,,
90509991,72284,,Peritoma,outdoorsygal,https://inaturalist-open-data.s3.amazonaws.com/photos/149600616/medium.jpg,genus,71409,47126|211194|47124|71275|71409|72284,0,7,,
90077638,26504,Colubrid Snakes,Colubridae,aventurasforestschool,https://inaturalist-open-data.s3.amazonaws.com/photos/148823820/medium.jpg,family,26172,1|2|26036|26172|26504,0,37,,
85435487,26574,,Diadophis,yetikat,https://inaturalist-open-data.s3.amazonaws.com/photos/140569798/medium.jpeg,genus,26504,1|2|26036|26172|26504|26574,0,5,,
84490694,72253,,Nicandra,sprich,https://static.inaturalist.org/photos/138873346/medium.jpg,genus,48516,47126|211194|47124|48515|48516|72253,0,1,,
89743316,72248,,Myrtus,naturephotosuze,https://static.inaturalist.org/photos/148232147/medium.jpg,genus,51816,47126|211194|47124|47791|51816|72248,0,1,,
88075868,72422,crownbeard,Verbesina,naturephotosuze,https://static.inaturalist.org/photos/145277927/medium.jpg,genus,47604,47126|211194|47124|47605|47604|72422,0,3,,
84260673,250073,,Mexigonus,maiz,https://inaturalist-open-data.s3.amazonaws.com/photos/141329428/medium.jpg,genus,48139,1|47120|47119|47118|48139|250073,0,1,,
87881083,250072,,Metacyrba,madiblaney,https://inaturalist-open-data.s3.amazonaws.com/photos/144937387/medium.jpeg,genus,48139,1|47120|47119|47118|48139|250072,0,6,,
89935992,245716,,Pogonortalis,scubabruin,https://inaturalist-open-data.s3.amazonaws.com/photos/148569767/medium.jpg,genus,62007,1|47120|47158|47822|62007|245716,0,3,,
90539133,243773,Entognathans,Entognatha,jordanburkhardt,https://static.inaturalist.org/photos/149646104/medium.jpg,class,47120,1|47120|243773,0,5,,
85063741,244067,,Bactrocera,nicaea7,https://inaturalist-open-data.s3.amazonaws.com/photos/139897618/medium.jpeg,genus,47990,1|47120|47158|47822|47990|244067,0,1,,
86489901,244085,,Cryptolaemus,polynesiac,https://static.inaturalist.org/photos/142487687/medium.jpg,genus,48486,1|47120|47158|47208|48486|244085,0,1,,
85875011,7490,Gnatcatchers,Polioptila,jmorton,https://inaturalist-open-data.s3.amazonaws.com/photos/141371285/medium.jpg,genus,71355,1|2|3|7251|71355|7490,0,5,,
90298376,7463,,Catherpes,ericcleveland,https://inaturalist-open-data.s3.amazonaws.com/photos/149218333/medium.jpeg,genus,15964,1|2|3|7251|15964|7463,0,1,,
82948613,245000,,Leucospidae,davidbeadle,https://static.inaturalist.org/photos/136187233/medium.jpg,family,47201,1|47120|47158|47201|245000,0,2,,
89726571,245131,Outer Barklice,Ectopsocidae,naturephotosuze,https://static.inaturalist.org/photos/148199845/medium.jpg,family,83187,1|47120|47158|83187|245131,0,3,,
89953591,245158,,Anisolabididae,ericcleveland,https://inaturalist-open-data.s3.amazonaws.com/photos/148598042/medium.jpeg,family,47793,1|47120|47158|47793|245158,0,5,,
85915523,245308,Argonauts,Argonautidae,dutchbill,https://inaturalist-open-data.s3.amazonaws.com/photos/141521049/medium.jpeg,family,47458,1|47115|47459|47458|245308,0,1,,
85127660,245324,,Molpadiidae,wessammy,https://inaturalist-open-data.s3.amazonaws.com/photos/140011930/medium.jpg,family,152887,1|47549|47720|152887|245324,0,1,,
85029961,245353,Window Flies,Scenopinidae,naturephotosuze,https://static.inaturalist.org/photos/139829901/medium.jpg,family,47822,1|47120|47158|47822|245353,0,1,,
89115564,245714,,Colpodidae,jordanburkhardt,https://static.inaturalist.org/photos/147124554/medium.gif,family,152481,48222|118996|152058|152481|245714,0,1,,
85915523,246398,Argonauts,Argonauta,dutchbill,https://inaturalist-open-data.s3.amazonaws.com/photos/141521049/medium.jpeg,genus,245308,1|47115|47459|47458|245308|246398,0,1,,
90294387,7264,Long-tailed Tits,Aegithalidae,ericcleveland,https://inaturalist-open-data.s3.amazonaws.com/photos/149209798/medium.jpeg,family,7251,1|2|3|7251|7264,0,29,,
84101849,246770,,Mexacanthina,anonymous_accountant,https://static.inaturalist.org/photos/138192616/medium.jpeg,genus,50766,1|47115|47114|48289|50766|246770,0,1,,
85127660,247077,,Molpadia,wessammy,https://inaturalist-open-data.s3.amazonaws.com/photos/140011930/medium.jpg,genus,245324,1|47549|47720|152887|245324|247077,0,1,,
90079425,247953,,Clogmia,ericcleveland,https://inaturalist-open-data.s3.amazonaws.com/photos/148826926/medium.jpeg,genus,52071,1|47120|47158|47822|52071|247953,0,8,,
84126366,248120,,Paracosmus,naturephotosuze,https://static.inaturalist.org/photos/138230037/medium.jpg,genus,51558,1|47120|47158|47822|51558|248120,0,1,,
86809133,248123,,Epacmus,naturephotosuze,https://static.inaturalist.org/photos/143071773/medium.jpg,genus,51558,1|47120|47158|47822|51558|248123,0,1,,
89589920,248126,,Neodiplocampta,naturephotosuze,https://static.inaturalist.org/photos/147960774/medium.jpg,genus,51558,1|47120|47158|47822|51558|248126,0,2,,
88625880,249041,,Belonochilus,pliffgrieff,https://inaturalist-open-data.s3.amazonaws.com/photos/146247302/medium.jpg,genus,55558,1|47120|47158|47744|55558|249041,0,1,,
86804164,249058,,Kleidocerys,naturephotosuze,https://static.inaturalist.org/photos/143063311/medium.jpg,genus,55558,1|47120|47158|47744|55558|249058,0,1,,
89149669,249066,,Neacoryphus,bradrumble,https://inaturalist-open-data.s3.amazonaws.com/photos/147186898/medium.jpg,genus,55558,1|47120|47158|47744|55558|249066,0,1,,
89927037,249269,,Paravaejovis,chrissytaxcat,https://inaturalist-open-data.s3.amazonaws.com/photos/148554510/medium.jpg,genus,52572,1|47120|47119|48894|52572|249269,0,1,,
90294387,7265,,Psaltriparus,ericcleveland,https://inaturalist-open-data.s3.amazonaws.com/photos/149209798/medium.jpeg,genus,7264,1|2|3|7251|7264|7265,0,29,,
89599991,249673,,Shelfordella,brynna,https://static.inaturalist.org/photos/147981504/medium.jpeg,genus,82232,1|47120|47158|81769|82232|249673,0,5,,
86814495,26718,Salamanders,Caudata,naturephotosuze,https://static.inaturalist.org/photos/143083244/medium.jpg,order,20978,1|2|20978|26718,0,2,,
85029949,270467,Northern Rotund-Resin Bee,Anthidiellum notatum,naturephotosuze,https://static.inaturalist.org/photos/139828197/medium.jpg,species,252417,1|47120|47158|47201|52777|252417|270467,0,1,,
92497664,71322,Waxbills and Allies,Estrildidae,velodrome,https://inaturalist-open-data.s3.amazonaws.com/photos/153161742/medium.jpeg,family,7251,1|2|3|7251|71322,0,31,,
92725078,2708,Pigeons and Doves,Columbiformes,jennbastian,https://static.inaturalist.org/photos/153573166/medium.jpg,order,3,1|2|3|2708,0,187,,
84873470,71997,,Bacopa,monte7471,https://static.inaturalist.org/photos/139551702/medium.jpg,genus,50638,47126|211194|47124|48151|50638|71997,0,1,,
84627306,71983,,Argyranthemum,ivanaviani,https://inaturalist-open-data.s3.amazonaws.com/photos/139974034/medium.jpeg,genus,47604,47126|211194|47124|47605|47604|71983,0,1,,
86621792,71979,,Araujia,tigran82,https://inaturalist-open-data.s3.amazonaws.com/photos/142730787/medium.jpeg,genus,47362,47126|211194|47124|47363|47362|71979,0,1,,
88064964,71972,,Anredera,fieldbio,https://inaturalist-open-data.s3.amazonaws.com/photos/145258869/medium.jpg,genus,71407,47126|211194|47124|47366|71407|71972,0,1,,
89730981,311431,Grass Skimmer Flies,Paragus,naturephotosuze,https://static.inaturalist.org/photos/148208794/medium.jpg,genus,49995,1|47120|47158|47822|49995|311431,0,14,,
88713123,71969,,Anethum,mgalano89,https://static.inaturalist.org/photos/146936256/medium.jpg,genus,48699,47126|211194|47124|48700|48699|71969,0,1,,
90301586,71949,,Adolphia,ericcleveland,https://inaturalist-open-data.s3.amazonaws.com/photos/149223944/medium.jpeg,genus,49041,47126|211194|47124|47132|49041|71949,0,1,,
88158006,71788,,Actinemys,slay,https://static.inaturalist.org/photos/145445083/medium.jpg,genus,39760,1|2|26036|39532|39760|71788,0,2,,
92497673,71725,,Pandion,velodrome,https://inaturalist-open-data.s3.amazonaws.com/photos/153162157/medium.jpeg,genus,200958,1|2|3|71261|200958|71725,0,10,,
83996069,317549,,Dipogon,naturephotosuze,https://static.inaturalist.org/photos/138001956/medium.jpg,genus,54028,1|47120|47158|47201|54028|317549,0,2,,
89843830,71671,White Cockatoos and Corellas,Cacatua,jklabin,https://static.inaturalist.org/photos/148407601/medium.jpg,genus,119157,1|2|3|18874|119157|71671,0,1,,
85029961,317592,,Metatrichia,naturephotosuze,https://static.inaturalist.org/photos/139829901/medium.jpg,genus,245353,1|47120|47158|47822|245353|317592,0,1,,
85693276,71412,St. John's wort family,Hypericaceae,deude,https://static.inaturalist.org/photos/141035983/medium.jpg,family,51820,47126|211194|47124|51820|71412,0,2,,
90509991,71409,spider flower family,Cleomaceae,outdoorsygal,https://inaturalist-open-data.s3.amazonaws.com/photos/149600616/medium.jpg,family,71275,47126|211194|47124|71275|71409,0,7,,
88064964,71407,Basella Family,Basellaceae,fieldbio,https://inaturalist-open-data.s3.amazonaws.com/photos/145258869/medium.jpg,family,47366,47126|211194|47124|47366|71407,0,1,,
92045895,31888,Glass and Alligator Lizards,Anguidae,lynpacificar,https://inaturalist-open-data.s3.amazonaws.com/photos/152342715/medium.jpeg,family,26172,1|2|26036|26172|31888,0,55,,
89129443,319059,,Arcitalitrus,gwtwrose,https://inaturalist-open-data.s3.amazonaws.com/photos/148627033/medium.jpg,genus,1128399,1|47120|47187|47628|1128399|319059,0,1,,
84143172,319203,,Dasineura,manidae,https://static.inaturalist.org/photos/138265497/medium.jpg,genus,55699,1|47120|47158|47822|55699|319203,0,1,,
87006323,71400,asphodels,Asphodelaceae,tcoop52,https://static.inaturalist.org/photos/143430642/medium.jpg,family,47218,47126|211194|47163|47218|71400,0,1,,
87737428,319558,,Hemieuxoa,jordanburkhardt,https://static.inaturalist.org/photos/144686270/medium.jpg,genus,48670,1|47120|47158|47157|48670|319558,0,1,,
85247025,71389,Agoutis and Acouchis,Dasyproctidae,nbranca,https://inaturalist-open-data.s3.amazonaws.com/photos/140250932/medium.jpg,family,43698,1|2|40151|43698|71389,0,1,,
88350117,319976,,Erythranthe,a_wandering_ecologist,https://inaturalist-open-data.s3.amazonaws.com/photos/145762337/medium.jpeg,genus,64552,47126|211194|47124|48151|64552|319976,0,5,,
94615336,71361,Stilts and Avocets,Recurvirostridae,melissa1684,https://static.inaturalist.org/photos/156971878/medium.jpg,family,67561,1|2|3|67561|71361,0,50,,
85875011,71355,Gnatcatchers and Gnatwrens,Polioptilidae,jmorton,https://inaturalist-open-data.s3.amazonaws.com/photos/141371285/medium.jpg,family,7251,1|2|3|7251|71355,0,5,,
92045895,32049,Western Alligator Lizards,Elgaria,lynpacificar,https://inaturalist-open-data.s3.amazonaws.com/photos/152342715/medium.jpeg,genus,31888,1|2|26036|26172|31888|32049,0,53,,
90436211,71349,New World Warblers,Parulidae,gregslak,https://inaturalist-open-data.s3.amazonaws.com/photos/149466731/medium.jpeg,family,7251,1|2|3|7251|71349,0,24,,
90282831,71325,Oystercatchers,Haematopodidae,michele38,https://inaturalist-open-data.s3.amazonaws.com/photos/149193111/medium.jpeg,family,67561,1|2|3|67561|71325,0,5,,
85217176,71999,,Bahiopsis,poonam,https://static.inaturalist.org/photos/140175550/medium.jpg,genus,47604,47126|211194|47124|47605|47604|71999,0,1,,
88650134,72029,Suncups,Camissoniopsis,kemankisa_ne_tunal,https://inaturalist-open-data.s3.amazonaws.com/photos/146292795/medium.jpg,genus,47790,47126|211194|47124|47791|47790|72029,0,3,,
89820012,72047,,Chilopsis,scubabruin,https://inaturalist-open-data.s3.amazonaws.com/photos/148361312/medium.jpeg,genus,48377,47126|211194|47124|48151|48377|72047,0,2,,
86868684,72129,,Eulobus,m_imperiale,https://inaturalist-open-data.s3.amazonaws.com/photos/143179724/medium.jpg,genus,47790,47126|211194|47124|47791|47790|72129,0,3,,
