id,taxon_id,common_name,scientific_name,user_login,image_url,rank,parent_id,taxon_ids,common_names,scientific_names,observations_count,taxa_count
13246245,77642,marsh pea,Lathyrus palustris,gravel,https://inaturalist-open-data.s3.amazonaws.com/photos/19380797/medium.jpeg,species,50321,47126|211194|47124|47123|47122|50321|77642,"plants|vascular plants|dicots|legumes, milkworts, and allies|legumes|sweet peas and vetchlings|marsh pea",Plantae|Tracheophyta|Magnoliopsida|Fabales|Fabaceae|Lathyrus|Lathyrus palustris,1,1
11662214,77914,stag's-horn clubmoss,Lycopodium clavatum,mhrichter,https://inaturalist-open-data.s3.amazonaws.com/photos/16663916/medium.jpg,species,47620,47126|211194|47623|47622|47621|47620|77914,plants|vascular plants|lycophytes|clubmosses and firmosses|clubmosses|ground and creeping clubmosses|stag's-horn clubmoss,Plantae|Tracheophyta|Lycopodiopsida|Lycopodiales|Lycopodiaceae|Lycopodium|Lycopodium clavatum,1,1
26582149,78016,Bogbean,Menyanthes trifoliata,mahpin,https://inaturalist-open-data.s3.amazonaws.com/photos/41285089/medium.jpeg,species,72235,47126|211194|47124|47605|62369|72235|78016,"plants|vascular plants|dicots|sunflowers, bellflowers, fanflowers, and allies|bogbean family||Bogbean",Plantae|Tracheophyta|Magnoliopsida|Asterales|Menyanthaceae|Menyanthes|Menyanthes trifoliata,1,1
93165432,78090,green carpetweed,Mollugo verticillata,shedberg,https://inaturalist-open-data.s3.amazonaws.com/photos/154371887/medium.jpg,species,72241,47126|211194|47124|47366|71416|72241|78090,"plants|vascular plants|dicots|pinks, cactuses, and allies|Carpetweed Family|Carpetweeds|green carpetweed",Plantae|Tracheophyta|Magnoliopsida|Caryophyllales|Molluginaceae|Mollugo|Mollugo verticillata,1,1
30630441,782226,,Pezicula frangulae,jameskm,https://static.inaturalist.org/photos/47863239/medium.jpeg,species,375023,47170|48250|55523|49073|118024|375023|782226,Fungi Including Lichens|Ascomycete Fungi|||||,Fungi|Ascomycota|Leotiomycetes|Helotiales|Dermateaceae|Pezicula|Pezicula frangulae,1,1
33067185,55950,Honey Mushroom,Armillaria mellea,hjsimpso,https://inaturalist-open-data.s3.amazonaws.com/photos/51905930/medium.jpg,species,55930,47170|47169|50814|47167|55931|55930|55950,Fungi Including Lichens|Basidiomycete Fungi||Common Gilled Mushrooms and Allies||honey mushrooms|Honey Mushroom,Fungi|Basidiomycota|Agaricomycetes|Agaricales|Physalacriaceae|Armillaria|Armillaria mellea,1,1
76623917,52901,,Caenurgina,jenniferf4,https://inaturalist-open-data.s3.amazonaws.com/photos/125320944/medium.jpeg,genus,121850,1|47120|47158|47157|121850|52901,"Animals|Arthropods|Insects|Butterflies and Moths|Underwing, Tiger, Tussock, and Allied Moths|",Animalia|Arthropoda|Insecta|Lepidoptera|Erebidae|Caenurgina,1,1
57407511,52899,Carolina horsenettle,Solanum carolinense,matthewt6416,https://inaturalist-open-data.s3.amazonaws.com/photos/91564765/medium.jpg,species,50641,47126|211194|47124|48515|48516|50641|52899,"plants|vascular plants|dicots|nightshades, bindweeds, gooseweeds, and allies|nightshade family|nightshades|Carolina horsenettle",Plantae|Tracheophyta|Magnoliopsida|Solanales|Solanaceae|Solanum|Solanum carolinense,1,1
36000195,69430,Candleflame Lichen,Candelaria concolor,figaro,https://inaturalist-open-data.s3.amazonaws.com/photos/56845830/medium.jpg,species,69468,47170|48250|54743|152550|69475|69468|69430,Fungi Including Lichens|Ascomycete Fungi|Lichens|||Candleflame Lichens|Candleflame Lichen,Fungi|Ascomycota|Lecanoromycetes|Candelariales|Candelariaceae|Candelaria|Candelaria concolor,1,1
81478234,82097,common cinquefoil,Potentilla simplex,clar1406,https://inaturalist-open-data.s3.amazonaws.com/photos/133647731/medium.jpg,species,53186,47126|211194|47124|47132|47148|53186|82097,"plants|vascular plants|dicots|roses, elms, figs, and allies|rose family|cinquefoils|common cinquefoil",Plantae|Tracheophyta|Magnoliopsida|Rosales|Rosaceae|Potentilla|Potentilla simplex,1,1
46495062,82155,Eastern Phantom Crane Fly,Bittacomorpha clavipes,tillerybailey,https://static.inaturalist.org/photos/73756030/medium.jpg,species,82157,1|47120|47158|47822|82156|82157|82155,Animals|Arthropods|Insects|True Flies|Phantom Crane Flies||Eastern Phantom Crane Fly,Animalia|Arthropoda|Insecta|Diptera|Ptychopteridae|Bittacomorpha|Bittacomorpha clavipes,1,1
17503291,52756,Umbrella Paper Wasps,Polistes,etvehe,https://inaturalist-open-data.s3.amazonaws.com/photos/26630073/medium.jpg,genus,52747,1|47120|47158|47201|52747|52756,"Animals|Arthropods|Insects|Ants, Bees, Wasps, and Sawflies|Hornets, Paper Wasps, Potter Wasps, and Allies|Umbrella Paper Wasps",Animalia|Arthropoda|Insecta|Hymenoptera|Vespidae|Polistes,1,1
98320175,56088,black locust,Robinia pseudoacacia,aleckarcz,https://inaturalist-open-data.s3.amazonaws.com/photos/163666838/medium.jpg,species,56089,47126|211194|47124|47123|47122|56089|56088,"plants|vascular plants|dicots|legumes, milkworts, and allies|legumes|Locust Trees|black locust",Plantae|Tracheophyta|Magnoliopsida|Fabales|Fabaceae|Robinia|Robinia pseudoacacia,1,1
49711177,56089,Locust Trees,Robinia,ebelkholm,https://static.inaturalist.org/photos/78921272/medium.jpeg,genus,47122,47126|211194|47124|47123|47122|56089,"plants|vascular plants|dicots|legumes, milkworts, and allies|legumes|Locust Trees",Plantae|Tracheophyta|Magnoliopsida|Fabales|Fabaceae|Robinia,1,2
54323249,56154,common soapwort,Saponaria officinalis,ebelcr,https://inaturalist-open-data.s3.amazonaws.com/photos/86432328/medium.jpg,species,56155,47126|211194|47124|47366|48567|56155|56154,"plants|vascular plants|dicots|pinks, cactuses, and allies|pink family||common soapwort",Plantae|Tracheophyta|Magnoliopsida|Caryophyllales|Caryophyllaceae|Saponaria|Saponaria officinalis,1,1
12059072,63059,Royal fern family,Osmundaceae,aftonrunner,https://static.inaturalist.org/photos/17330781/medium.jpg,family,332901,47126|211194|121943|332901|63059,plants|vascular plants|ferns||Royal fern family,Plantae|Tracheophyta|Polypodiopsida|Osmundales|Osmundaceae,1,17
87226424,82230,,Renia,jenniferf4,https://inaturalist-open-data.s3.amazonaws.com/photos/143772937/medium.jpeg,genus,121850,1|47120|47158|47157|121850|82230,"Animals|Arthropods|Insects|Butterflies and Moths|Underwing, Tiger, Tussock, and Allied Moths|",Animalia|Arthropoda|Insecta|Lepidoptera|Erebidae|Renia,1,1
93459085,82269,,Crambus,jenniferf4,https://inaturalist-open-data.s3.amazonaws.com/photos/154903211/medium.jpeg,genus,52002,1|47120|47158|47157|52002|82269,Animals|Arthropods|Insects|Butterflies and Moths|Crambid Snout Moths|,Animalia|Arthropoda|Insecta|Lepidoptera|Crambidae|Crambus,1,1
17497949,52741,velvetleaf blueberry,Vaccinium myrtilloides,suedahl,https://inaturalist-open-data.s3.amazonaws.com/photos/26619650/medium.jpeg,species,48353,47126|211194|47124|47181|133387|48353|52741,"plants|vascular plants|dicots|heathers, balsams, primroses, and allies|heath family|blueberries, cranberries, and allies|velvetleaf blueberry",Plantae|Tracheophyta|Magnoliopsida|Ericales|Ericaceae|Vaccinium|Vaccinium myrtilloides,1,1
90277908,63027,Tawny Grisette,Amanita fulva,jenniferf4,https://inaturalist-open-data.s3.amazonaws.com/photos/149184511/medium.jpg,species,48419,47170|47169|50814|47167|118249|48419|63027,Fungi Including Lichens|Basidiomycete Fungi||Common Gilled Mushrooms and Allies|amanita mushrooms and allies|amanita mushrooms|Tawny Grisette,Fungi|Basidiomycota|Agaricomycetes|Agaricales|Amanitaceae|Amanita|Amanita fulva,1,1
26866029,52736,beebalms and bergamots,Monarda,ise,https://inaturalist-open-data.s3.amazonaws.com/photos/41742687/medium.jpeg,genus,48623,47126|211194|47124|48151|48623|52736,"plants|vascular plants|dicots|mints, plantains, olives, and allies|mint family|beebalms and bergamots",Plantae|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Monarda,1,4
4784905,82418,Punctured Tiger Beetle,Cicindela punctulata,jaykeller,https://static.inaturalist.org/photos/5830041/medium.jpg,species,49568,1|47120|47158|47208|49567|49568|82418,Animals|Arthropods|Insects|Beetles|Ground Beetles|Common Tiger Beetles|Punctured Tiger Beetle,Animalia|Arthropoda|Insecta|Coleoptera|Carabidae|Cicindela|Cicindela punctulata,1,1
4784908,82432,LeConte's Tiger Beetle,Cicindela scutellaris lecontei,jaykeller,https://static.inaturalist.org/photos/5830046/medium.jpg,subspecies,82435,1|47120|47158|47208|49567|49568|82435|82432,Animals|Arthropods|Insects|Beetles|Ground Beetles|Common Tiger Beetles|Festive Tiger Beetle|LeConte's Tiger Beetle,Animalia|Arthropoda|Insecta|Coleoptera|Carabidae|Cicindela|Cicindela scutellaris|Cicindela scutellaris lecontei,1,1
26459189,52720,orchard grass,Dactylis glomerata,barclay1950,https://static.inaturalist.org/photos/41088012/medium.jpg,species,52721,47126|211194|47163|47162|47434|52721|52720,"plants|vascular plants|monocots|grasses, sedges, cattails, and allies|grasses|cocks-foot and orchard grasses|orchard grass",Plantae|Tracheophyta|Liliopsida|Poales|Poaceae|Dactylis|Dactylis glomerata,1,1
12489472,82089,Tiger Moths,Arctiini,mmetzmaker,https://static.inaturalist.org/photos/18027253/medium.jpg,tribe,121850,1|47120|47158|47157|121850|82089,"Animals|Arthropods|Insects|Butterflies and Moths|Underwing, Tiger, Tussock, and Allied Moths|Tiger Moths",Animalia|Arthropoda|Insecta|Lepidoptera|Erebidae|Arctiini,1,1
82434187,82044,Sawyer Beetles,Monochamus,laima_liulevicius,https://static.inaturalist.org/photos/135293543/medium.jpg,genus,47961,1|47120|47158|47208|47961|82044,Animals|Arthropods|Insects|Beetles|Longhorn Beetles|Sawyer Beetles,Animalia|Arthropoda|Insecta|Coleoptera|Cerambycidae|Monochamus,1,2
63042486,63749,American Cranberry,Vaccinium macrocarpon,ebelcr,https://inaturalist-open-data.s3.amazonaws.com/photos/101111665/medium.jpg,species,48353,47126|211194|47124|47181|133387|48353|63749,"plants|vascular plants|dicots|heathers, balsams, primroses, and allies|heath family|blueberries, cranberries, and allies|American Cranberry",Plantae|Tracheophyta|Magnoliopsida|Ericales|Ericaceae|Vaccinium|Vaccinium macrocarpon,1,1
26450354,82043,White-spotted Sawyer Beetle,Monochamus scutellatus,railgun,https://inaturalist-open-data.s3.amazonaws.com/photos/41073431/medium.jpg,species,82044,1|47120|47158|47208|47961|82044|82043,Animals|Arthropods|Insects|Beetles|Longhorn Beetles|Sawyer Beetles|White-spotted Sawyer Beetle,Animalia|Arthropoda|Insecta|Coleoptera|Cerambycidae|Monochamus|Monochamus scutellatus,1,1
52389017,81576,,Belostoma,tillerybailey,https://static.inaturalist.org/photos/83277709/medium.jpg,genus,81570,1|47120|47158|47744|81570|81576,"Animals|Arthropods|Insects|True Bugs, Hoppers, Aphids, and allies|Giant Water Bugs|",Animalia|Arthropoda|Insecta|Hemiptera|Belostomatidae|Belostoma,1,1
15782518,81582,Cecropia Moth,Hyalophora cecropia,caitlin_potter,https://inaturalist-open-data.s3.amazonaws.com/photos/23582475/medium.jpg,species,50914,1|47120|47158|47157|47918|50914|81582,"Animals|Arthropods|Insects|Butterflies and Moths|Emperor, Royal, Moon, and Giant Silk Moths||Cecropia Moth",Animalia|Arthropoda|Insecta|Lepidoptera|Saturniidae|Hyalophora|Hyalophora cecropia,1,1
26382329,633458,Carex sect. Hymenochlaenae,Hymenochlaenae,haefemeyer,https://inaturalist-open-data.s3.amazonaws.com/photos/40964081/medium.jpg,section,48571,47126|211194|47163|47162|47161|48571|633458,"plants|vascular plants|monocots|grasses, sedges, cattails, and allies|sedges|true sedges|Carex sect. Hymenochlaenae",Plantae|Tracheophyta|Liliopsida|Poales|Cyperaceae|Carex|Hymenochlaenae,1,1
81884164,52855,wormwoods and sagebrushes,Artemisia,savannajo8,https://inaturalist-open-data.s3.amazonaws.com/photos/134337183/medium.jpeg,genus,47604,47126|211194|47124|47605|47604|52855,"plants|vascular plants|dicots|sunflowers, bellflowers, fanflowers, and allies|sunflowers, daisies, asters, and allies|wormwoods and sagebrushes",Plantae|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Artemisia,1,21
13832382,63275,Pigeon Horntail,Tremex columba,terascovill,https://static.inaturalist.org/photos/20411535/medium.jpg,species,63276,1|47120|47158|47201|53256|63276|63275,"Animals|Arthropods|Insects|Ants, Bees, Wasps, and Sawflies|Horntails||Pigeon Horntail",Animalia|Arthropoda|Insecta|Hymenoptera|Siricidae|Tremex|Tremex columba,1,1
83631417,81656,Horned Spanworm Moth,Nematocampa resistaria,akoshiol,https://inaturalist-open-data.s3.amazonaws.com/photos/137374018/medium.jpg,species,81655,1|47120|47158|47157|49530|81655|81656,Animals|Arthropods|Insects|Butterflies and Moths|Geometer Moths||Horned Spanworm Moth,Animalia|Arthropoda|Insecta|Lepidoptera|Geometridae|Nematocampa|Nematocampa resistaria,1,1
29998755,81665,White-marked Tussock Moth,Orgyia leucostigma,jonpoppele,https://inaturalist-open-data.s3.amazonaws.com/photos/46843435/medium.jpeg,species,49031,1|47120|47158|47157|121850|49031|81665,"Animals|Arthropods|Insects|Butterflies and Moths|Underwing, Tiger, Tussock, and Allied Moths||White-marked Tussock Moth",Animalia|Arthropoda|Insecta|Lepidoptera|Erebidae|Orgyia|Orgyia leucostigma,1,1
30232771,63187,Braconid Wasps,Braconidae,lmata,https://inaturalist-open-data.s3.amazonaws.com/photos/47223397/medium.jpg,family,47201,1|47120|47158|47201|63187,"Animals|Arthropods|Insects|Ants, Bees, Wasps, and Sawflies|Braconid Wasps",Animalia|Arthropoda|Insecta|Hymenoptera|Braconidae,1,1
56760924,81681,Pale Beauty,Campaea perlata,kirsticarr,https://inaturalist-open-data.s3.amazonaws.com/photos/91000552/medium.jpeg,species,81682,1|47120|47158|47157|49530|81682|81681,Animals|Arthropods|Insects|Butterflies and Moths|Geometer Moths||Pale Beauty,Animalia|Arthropoda|Insecta|Lepidoptera|Geometridae|Campaea|Campaea perlata,1,1
27031676,56057,oxeye daisy,Leucanthemum vulgare,barbheenanandersen,https://inaturalist-open-data.s3.amazonaws.com/photos/42015668/medium.jpg,species,56058,47126|211194|47124|47605|47604|56058|56057,"plants|vascular plants|dicots|sunflowers, bellflowers, fanflowers, and allies|sunflowers, daisies, asters, and allies||oxeye daisy",Plantae|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Leucanthemum|Leucanthemum vulgare,1,1
6746276,63160,Calico Pennant,Celithemis elisa,malisaspring,https://static.inaturalist.org/photos/8568450/medium.jpeg,species,50148,1|47120|47158|47792|47819|50148|63160,Animals|Arthropods|Insects|Dragonflies and Damselflies|Skimmers|Small Pennants|Calico Pennant,Animalia|Arthropoda|Insecta|Odonata|Libellulidae|Celithemis|Celithemis elisa,1,1
17499051,56061,garlic mustard,Alliaria petiolata,dragon56401,https://static.inaturalist.org/photos/26621818/medium.jpeg,species,56062,47126|211194|47124|71275|47204|56062|56061,"plants|vascular plants|dicots|mustards, capers, and allies|mustard family|Garlic mustards|garlic mustard",Plantae|Tracheophyta|Magnoliopsida|Brassicales|Brassicaceae|Alliaria|Alliaria petiolata,1,1
84139731,81705,blue phlox,Phlox divaricata,jeffvelline,https://inaturalist-open-data.s3.amazonaws.com/photos/138258947/medium.jpg,species,52152,47126|211194|47124|47181|48932|52152|81705,"plants|vascular plants|dicots|heathers, balsams, primroses, and allies|phlox family|phloxes|blue phlox",Plantae|Tracheophyta|Magnoliopsida|Ericales|Polemoniaceae|Phlox|Phlox divaricata,1,1
30232764,630955,Bees,Anthophila,lmata,https://inaturalist-open-data.s3.amazonaws.com/photos/47223118/medium.jpg,epifamily,47201,1|47120|47158|47201|630955,"Animals|Arthropods|Insects|Ants, Bees, Wasps, and Sawflies|Bees",Animalia|Arthropoda|Insecta|Hymenoptera|Anthophila,1,1
12018174,52788,Mites and Ticks,Acari,jonpoppele,https://inaturalist-open-data.s3.amazonaws.com/photos/17223963/medium.jpeg,subclass,47119,1|47120|47119|52788,Animals|Arthropods|Arachnids|Mites and Ticks,Animalia|Arthropoda|Arachnida|Acari,1,1
6780514,7493,Blue-gray Gnatcatcher,Polioptila caerulea,cebye,https://inaturalist-open-data.s3.amazonaws.com/photos/8620748/medium.jpg,species,7490,1|2|3|7251|71355|7490|7493,Animals|Chordates|Birds|Perching Birds|Gnatcatchers and Gnatwrens|Gnatcatchers|Blue-gray Gnatcatcher,Animalia|Chordata|Aves|Passeriformes|Polioptilidae|Polioptila|Polioptila caerulea,1,1
44084318,65982,Green Frog,Lithobates clamitans,clarekbrenn,https://static.inaturalist.org/photos/69899533/medium.jpg,species,60340,1|2|20978|20979|25473|60340|65982,Animals|Chordates|Amphibians|Frogs and Toads|Typical Frogs|American Water Frogs|Green Frog,Animalia|Chordata|Amphibia|Anura|Ranidae|Lithobates|Lithobates clamitans,1,1
3707184,66007,Mink Frog,Lithobates septentrionalis,anngriffin,https://static.inaturalist.org/photos/4305319/medium.jpeg,species,60340,1|2|20978|20979|25473|60340|66007,Animals|Chordates|Amphibians|Frogs and Toads|Typical Frogs|American Water Frogs|Mink Frog,Animalia|Chordata|Amphibia|Anura|Ranidae|Lithobates|Lithobates septentrionalis,1,1
57408687,541520,,Polypedilum braseniae,matthewt6416,https://inaturalist-open-data.s3.amazonaws.com/photos/91566973/medium.jpg,species,247660,1|47120|47158|47822|53275|247660|541520,Animals|Arthropods|Insects|True Flies|Non-biting Midges||,Animalia|Arthropoda|Insecta|Diptera|Chironomidae|Polypedilum|Polypedilum braseniae,1,1
13840182,54064,Eastern Comma,Polygonia comma,joannaeckles,https://static.inaturalist.org/photos/20425065/medium.jpg,species,50392,1|47120|47158|47157|47922|50392|54064,Animals|Arthropods|Insects|Butterflies and Moths|Brush-footed Butterflies|Commas|Eastern Comma,Animalia|Arthropoda|Insecta|Lepidoptera|Nymphalidae|Polygonia|Polygonia comma,1,1
73484348,7044,Ring-necked Duck,Aythya collaris,jenniferf4,https://inaturalist-open-data.s3.amazonaws.com/photos/119975544/medium.jpeg,species,7043,1|2|3|6888|6912|7043|7044,"Animals|Chordates|Birds|Waterfowl|Ducks, Geese, and Swans|Scaups, Pochards, and Allies|Ring-necked Duck",Animalia|Chordata|Aves|Anseriformes|Anatidae|Aythya|Aythya collaris,1,1
15799408,68139,Autumn Meadowhawk,Sympetrum vicinum,snailkites,https://static.inaturalist.org/photos/23613245/medium.jpeg,species,51556,1|47120|47158|47792|47819|51556|68139,Animals|Arthropods|Insects|Dragonflies and Damselflies|Skimmers|Meadowhawks|Autumn Meadowhawk,Animalia|Arthropoda|Insecta|Odonata|Libellulidae|Sympetrum|Sympetrum vicinum,1,1
26883340,68038,Arrowroots,Marantaceae,ise,https://inaturalist-open-data.s3.amazonaws.com/photos/41771132/medium.jpg,family,48318,47126|211194|47163|48318|68038,"plants|vascular plants|monocots|gingers, bananas, and allies|Arrowroots",Plantae|Tracheophyta|Liliopsida|Zingiberales|Marantaceae,1,1
32725289,538900,,Pyrobombus,deenawassenberg,https://inaturalist-open-data.s3.amazonaws.com/photos/51345932/medium.jpeg,subgenus,52775,1|47120|47158|47201|47221|52775|538900,"Animals|Arthropods|Insects|Ants, Bees, Wasps, and Sawflies|Honey Bees, Bumble Bees, and Allies|Bumble Bees|",Animalia|Arthropoda|Insecta|Hymenoptera|Apidae|Bombus|Pyrobombus,1,1
