taxon_id,common_name,scientific_name,rank,parent_id,taxon_ids
62780,Ferruginous Carpenter Ant,Camponotus chromaiodes,species,62781,1|47120|47158|47201|47336|62781|62780
52775,Bumble Bees,Bombus,genus,47221,1|47120|47158|47201|47221|52775
128670,Half-black Bumble Bee,Bombus vagans,species,52775,1|47120|47158|47201|47221|52775|128670
47726,boxelder,Acer negundo,species,47727,47126|211194|47124|47729|58321|47727|47726
17550,"Woodpeckers, Barbets, and Allies",Piciformes,order,3,1|2|3|17550
17599,Woodpeckers,Picidae,family,17550,1|2|3|17550|17599
792976,Dryobates Woodpeckers,Dryobates,genus,17599,1|2|3|17550|17599|792976
792988,Downy Woodpecker,Dryobates pubescens,species,792976,1|2|3|17550|17599|792976|792988
117433,winged euonymus,Euonymus alatus,species,47538,47126|211194|47124|47540|47539|47538|117433
130871,bloodleaves,Iresine,genus,52327,47126|211194|47124|47366|52327|130871
48678,goldenrods,Solidago,genus,47604,47126|211194|47124|47605|47604|48678
67808,Canada goldenrod,Solidago canadensis,species,48678,47126|211194|47124|47605|47604|48678|67808
81840,,Platycryptus,genus,48139,1|47120|47119|47118|48139|81840
81839,Tan Jumping Spider,Platycryptus undatus,species,81840,1|47120|47119|47118|48139|81840|81839
47418,Ground and Ant-mimic Sac Spiders,Corinnidae,family,47118,1|47120|47119|47118|47418
48134,Ant-mimic Sac Spiders,Castianeira,genus,47418,1|47120|47119|47118|47418|48134
62992,moonseed family,Menispermaceae,family,48232,47126|211194|47124|48232|62992
130899,,Menispermum,genus,62992,47126|211194|47124|48232|62992|130899
49289,barberry family,Berberidaceae,family,48232,47126|211194|47124|48232|49289
58728,Barberries,Berberis,genus,49289,47126|211194|47124|48232|49289|58728
58727,Japanese barberry,Berberis thunbergii,species,58728,47126|211194|47124|48232|49289|58728|58727
373844,"Chamomiles, yarrows, and allies",Anthemideae,tribe,47604,47126|211194|47124|47605|47604|373844
126766,,Plutellidae,family,47157,1|47120|47158|47157|126766
126767,,Plutella,genus,126766,1|47120|47158|47157|126766|126767
58729,western poison ivy,Toxicodendron rydbergii,species,51079,47126|211194|47124|47729|48874|51079|58729
709635,Bearded iris,Iris × germanica,hybrid,47780,47126|211194|47163|47218|47781|47780|709635
47351,"plums, cherries, and allies",Prunus,genus,47148,47126|211194|47124|47132|47148|47351
48629,American plum,Prunus americana,species,47351,47126|211194|47124|47132|47148|47351|48629
160059,long-stalked sedge,Carex pedunculata,species,48571,47126|211194|47163|47162|47161|48571|160059
343798,,Crinocheta,zoosection,48147,1|47120|47187|48147|343798
372740,Higher Ascomycetes,Pezizomycotina,subphylum,48250,47170|48250|372740
53781,"Cannabis, Hackberries, Hops, and Allies",Cannabaceae,family,47132,47126|211194|47124|47132|53781
54858,hackberries,Celtis,genus,53781,47126|211194|47124|47132|53781|54858
54857,common hackberry,Celtis occidentalis,species,54858,47126|211194|47124|47132|53781|54858|54857
47415,Thin-legged Wolf Spiders,Pardosa,genus,47416,1|47120|47119|47118|47416|47415
326777,"Ants, Bees, and Stinging Wasps",Aculeata,infraorder,47201,1|47120|47158|47201|326777
9132,Spizella Sparrows,Spizella,genus,559248,1|2|3|7251|559248|9132
9135,Chipping Sparrow,Spizella passerina,species,9132,1|2|3|7251|559248|9132|9135
48460,,Life,stateofmatter,,48460
128078,Gray's sedge,Carex grayi,species,48571,47126|211194|47163|47162|47161|48571|128078
60244,"pepper plants, birthworts, and allies",Piperales,order,47124,47126|211194|47124|60244
52860,birthwort family,Aristolochiaceae,family,60244,47126|211194|47124|60244|52860
52861,wild gingers,Asarum,genus,52860,47126|211194|47124|60244|52860|52861
128901,Asarabacca,Asarum europaeum,species,52861,47126|211194|47124|60244|52860|52861|128901
55884,Dog-rose,Rosa canina,species,53438,47126|211194|47124|47132|47148|53438|55884
47731,Fireflies,Lampyridae,family,47208,1|47120|47158|47208|47731
125629,Diurnal Fireflies,Ellychnia,genus,47731,1|47120|47158|47208|47731|125629
47207,"Click, Firefly, and Soldier Beetles",Elateroidea,superfamily,47208,1|47120|47158|47208|47207
56058,,Leucanthemum,genus,47604,47126|211194|47124|47605|47604|56058
47701,geraniums and cranesbills,Geranium,genus,47689,47126|211194|47124|47690|47689|47701
47699,wild geranium,Geranium maculatum,species,47701,47126|211194|47124|47690|47689|47701|47699
69757,False Cypress,Chamaecyparis,genus,47374,47126|211194|136329|47375|47374|69757
133369,Hinoki cypress,Chamaecyparis obtusa,species,69757,47126|211194|136329|47375|47374|69757|133369
9913,Piranga Tanagers,Piranga,genus,71305,1|2|3|7251|71305|9913
9915,Summer Tanager,Piranga rubra,species,9913,1|2|3|7251|71305|9913|9915
48112,Mantises,Mantodea,order,47158,1|47120|47158|48112
1097013,,Schizomantodea,infraorder,48112,1|47120|47158|48112|1097013
52989,Bull Thistle,Cirsium vulgare,species,48561,47126|211194|47124|47605|47604|48561|52989
47131,Gooseberry Family,Grossulariaceae,family,71289,47126|211194|47124|71289|47131
47130,currants and gooseberries,Ribes,genus,47131,47126|211194|47124|71289|47131|47130
53435,Red-flowering Currant,Ribes sanguineum,species,47130,47126|211194|47124|71289|47131|47130|53435
53036,ragweeds,Ambrosia,genus,47604,47126|211194|47124|47605|47604|53036
53587,common ragweed,Ambrosia artemisiifolia,species,53036,47126|211194|47124|47605|47604|53036|53587
47906,milkweeds,Asclepias,genus,47362,47126|211194|47124|47363|47362|47906
47912,butterfly milkweed,Asclepias tuberosa,species,47906,47126|211194|47124|47363|47362|47906|47912
52682,bracken family,Dennstaedtiaceae,family,47754,47126|211194|121943|47754|52682
52683,brackens,Pteridium,genus,52682,47126|211194|121943|47754|52682|52683
52681,common bracken,Pteridium aquilinum,species,52683,47126|211194|121943|47754|52682|52683|52681
63552,prairie clovers,Dalea,genus,47122,47126|211194|47124|47123|47122|63552
63547,purple prairie clover,Dalea purpurea,species,63552,47126|211194|47124|47123|47122|63552|63547
132768,,Chamaedaphne,genus,133387,47126|211194|47124|47181|133387|132768
132767,leatherleaf,Chamaedaphne calyculata,species,132768,47126|211194|47124|47181|133387|132768|132767
54698,,Sphagnopsida,class,311249,47126|311249|54698
54700,,Sphagnales,order,54698,47126|311249|54698|54700
54703,,Sphagnaceae,family,54700,47126|311249|54698|54700|54703
54704,Sphagnum mosses,Sphagnum,genus,54703,47126|311249|54698|54700|54703|54704
47981,Greater Fritillaries,Speyeria,genus,47922,1|47120|47158|47157|47922|47981
47980,Great Spangled Fritillary,Speyeria cybele,species,47981,1|47120|47158|47157|47922|47981|47980
47928,Damselflies,Zygoptera,suborder,47792,1|47120|47158|47792|47928
47819,Skimmers,Libellulidae,family,47792,1|47120|47158|47792|47819
50148,Small Pennants,Celithemis,genus,47819,1|47120|47158|47792|47819|50148
50147,Halloween Pennant,Celithemis eponina,species,50148,1|47120|47158|47792|47819|50148|50147
44027,Pocket Gophers,Geomyidae,family,43698,1|2|40151|43698|44027
44052,Eastern Pocket Gophers,Geomys,genus,44027,1|2|40151|43698|44027|44052
44059,Plains Pocket Gopher,Geomys bursarius,species,44052,1|2|40151|43698|44027|44052|44059
533971,"Shrews, Moles, Hedgehogs, and Allies",Eulipotyphla,order,40151,1|2|40151|533971
46927,Moles and Desmans,Talpidae,family,533971,1|2|40151|533971|46927
54135,Satyrid Hairstreaks,Satyrium,genus,47923,1|47120|47158|47157|47923|54135
198804,Coral Hairstreak,Satyrium titus,species,54135,1|47120|47158|47157|47923|54135|198804
66007,Mink Frog,Lithobates septentrionalis,species,60340,1|2|20978|20979|25473|60340|66007
204177,halberd-leaved tearthumb,Persicaria arifolia,species,61787,47126|211194|47124|47366|48382|61787|204177
51122,water-lilies,Nymphaea,genus,51121,47126|211194|47124|51120|51121|51122
51119,American white waterlily,Nymphaea odorata,species,51122,47126|211194|47124|51120|51121|51122|51119
51870,,Hygrophoraceae,family,47167,47170|47169|50814|47167|51870
51871,Waxcaps,Hygrocybe,genus,51870,47170|47169|50814|47167|51870|51871
85553,Snakes,Serpentes,suborder,26172,1|2|26036|26172|85553
19350,Owls,Strigiformes,order,3,1|2|3|19350
55986,"Hamsters, Voles, Lemmings, and Allies",Cricetidae,family,43698,1|2|40151|43698|55986
48341,,Russulales,order,50814,47170|47169|50814|48341
48340,"Milkcaps, Brittlegills and Allies",Russulaceae,family,48341,47170|47169|50814|48341|48340
48339,brittlegills,Russula,genus,48340,47170|47169|50814|48341|48340|48339
44349,North American Deer Mice,Peromyscus,genus,55986,1|2|40151|43698|55986|44349
44395,White-footed Mouse,Peromyscus leucopus,species,44349,1|2|40151|43698|55986|44349|44395
980,,Phasianus,genus,574,1|2|3|573|574|980
981,Ring-necked Pheasant,Phasianus colchicus,species,980,1|2|3|573|574|980|981
46257,Pine Squirrels,Tamiasciurus,genus,45933,1|2|40151|43698|45933|46257
46260,American Red Squirrel,Tamiasciurus hudsonicus,species,46257,1|2|40151|43698|45933|46257|46260
19728,Typical Owls,Strigidae,family,19350,1|2|3|19350|19728
19885,Typical Wood Owls,Strix,genus,19728,1|2|3|19350|19728|19885
19893,Barred Owl,Strix varia,species,19885,1|2|3|19350|19728|19885|19893
56112,American asters,Symphyotrichum,genus,47604,47126|211194|47124|47605|47604|56112
117443,New England aster,Symphyotrichum novae-angliae,species,56112,47126|211194|47124|47605|47604|56112|117443
42075,Gray Foxes,Urocyon,genus,42043,1|2|40151|41573|42043|42075
42076,Gray Fox,Urocyon cinereoargenteus,species,42075,1|2|40151|41573|42043|42075|42076
48138,Burrowing Wolf Spiders,Geolycosa,genus,47416,1|47120|47119|47118|47416|48138
41871,Skunks and Stink-badgers,Mephitidae,family,41573,1|2|40151|41573|41871
41878,Striped and Hooded Skunks,Mephitis,genus,41871,1|2|40151|41573|41871|41878
41880,Striped Skunk,Mephitis mephitis,species,41878,1|2|40151|41573|41871|41878|41880
6915,Trumpeter Swan,Cygnus buccinator,species,6913,1|2|3|6888|6912|6913|6915
18230,Flickers and Allies,Colaptes,genus,17599,1|2|3|17550|17599|18230
18236,Northern Flicker,Colaptes auratus,species,18230,1|2|3|17550|17599|18230|18236
71261,"Hawks, Eagles, Kites, and Allies",Accipitriformes,order,3,1|2|3|71261
200958,Ospreys,Pandionidae,family,71261,1|2|3|71261|200958
71725,,Pandion,genus,200958,1|2|3|71261|200958|71725
116999,Osprey,Pandion haliaetus,species,71725,1|2|3|71261|200958|71725|116999
17007,Phoebes,Sayornis,genus,980017,1|2|3|7251|980017|17007
17008,Eastern Phoebe,Sayornis phoebe,species,17007,1|2|3|7251|980017|17007|17008
9152,Field Sparrow,Spizella pusilla,species,9132,1|2|3|7251|559248|9132|9152
71349,New World Warblers,Parulidae,family,7251,1|2|3|7251|71349
979751,Leiothlypis Warblers,Leiothlypis,genus,71349,1|2|3|7251|71349|979751
979753,Nashville Warbler,Leiothlypis ruficapilla,species,979751,1|2|3|7251|71349|979751|979753
10246,Setophaga Warblers,Setophaga,genus,71349,1|2|3|7251|71349|10246
145242,Palm Warbler,Setophaga palmarum,species,10246,1|2|3|7251|71349|10246|145242
48427,boletes and allies,Boletales,order,50814,47170|47169|50814|48427
53489,,Suillaceae,family,48427,47170|47169|50814|48427|53489
53490,Slippery Jacks,Suillus,genus,53489,47170|47169|50814|48427|53489|53490
782231,Painted Suillus,Suillus spraguei,species,53490,47170|47169|50814|48427|53489|53490|782231
41636,Bears,Ursidae,family,41573,1|2|40151|41573|41636
41637,Holarctic Bears,Ursus,genus,41636,1|2|40151|41573|41636|41637
41638,American Black Bear,Ursus americanus,species,41637,1|2|40151|41573|41636|41637|41638
43791,Beavers,Castoridae,family,43698,1|2|40151|43698|43791
43792,Beavers,Castor,genus,43791,1|2|40151|43698|43791|43792
49568,Common Tiger Beetles,Cicindela,genus,49567,1|47120|47158|47208|49567|49568
82418,Punctured Tiger Beetle,Cicindela punctulata,species,49568,1|47120|47158|47208|49567|49568|82418
82435,Festive Tiger Beetle,Cicindela scutellaris,species,49568,1|47120|47158|47208|49567|49568|82435
82432,LeConte's Tiger Beetle,Cicindela scutellaris lecontei,subspecies,82435,1|47120|47158|47208|49567|49568|82435|82432
82453,Big Sand Tiger Beetle,Cicindela formosa,species,49568,1|47120|47158|47208|49567|49568|82453
18158,Melanerpes Woodpeckers,Melanerpes,genus,17599,1|2|3|17550|17599|18158
18204,Red-headed Woodpecker,Melanerpes erythrocephalus,species,18158,1|2|3|17550|17599|18158|18204
526558,Weasels,Mustelinae,subfamily,41770,1|2|40151|41573|41770|526558
46341,Shrews,Soricidae,family,533971,1|2|40151|533971|46341
355675,Vertebrates,Vertebrata,subphylum,2,1|2|355675
1264428,,Neogale,genus,41770,1|2|40151|41573|41770|1264428
1264431,Long-tailed Weasel,Neogale frenata,species,1264428,1|2|40151|41573|41770|1264428|1264431
453110,,Pekania,genus,41770,1|2|40151|41573|41770|453110
453109,Fisher,Pekania pennanti,species,453110,1|2|40151|41573|41770|453110|453109
41775,New World River Otters,Lontra,genus,41770,1|2|40151|41573|41770|41775
41777,North American River Otter,Lontra canadensis,species,41775,1|2|40151|41573|41770|41775|41777
1264432,American Mink,Neogale vison,species,1264428,1|2|40151|41573|41770|1264428|1264432
41801,,Mustela,genus,41770,1|2|40151|41573|41770|41801
20034,Eagle-Owls and Horned Owls,Bubo,genus,19728,1|2|3|19350|19728|20034
20044,Great Horned Owl,Bubo virginianus,species,20034,1|2|3|19350|19728|20034|20044
59676,,Pyrrharctia,genus,121850,1|47120|47158|47157|121850|59676
59675,Isabella Tiger Moth,Pyrrharctia isabella,species,59676,1|47120|47158|47157|121850|59676|59675
46265,New World Flying Squirrels,Glaucomys,genus,45933,1|2|40151|43698|45933|46265
46272,Southern Flying Squirrel,Glaucomys volans,species,46265,1|2|40151|43698|45933|46265|46272
17834,Black Woodpeckers,Dryocopus,genus,17599,1|2|3|17550|17599|17834
17855,Pileated Woodpecker,Dryocopus pileatus,species,17834,1|2|3|17550|17599|17834|17855
4,"Cranes, Rails, and Allies",Gruiformes,order,3,1|2|3|4
23,Cranes,Gruidae,family,4,1|2|3|4|23
508044,Antigone Cranes,Antigone,genus,23,1|2|3|4|23|508044
508048,Sandhill Crane,Antigone canadensis,species,508044,1|2|3|4|23|508044|508048
67563,Grebes,Podicipediformes,order,3,1|2|3|67563
4203,Grebes,Podicipedidae,family,67563,1|2|3|67563|4203
4204,Typical Grebes,Podiceps,genus,4203,1|2|3|67563|4203|4204
4209,Horned Grebe,Podiceps auritus,species,4204,1|2|3|67563|4203|4204|4209
28362,Common Garter Snake,Thamnophis sirtalis,species,28339,1|2|26036|26172|26504|28339|28362
29923,Hog-nosed Snakes,Heterodon,genus,26504,1|2|26036|26172|26504|29923
29925,Eastern Hognose Snake,Heterodon platirhinos,species,29923,1|2|26036|26172|26504|29923|29925
950583,,Anemonoides,genus,48231,47126|211194|47124|48232|48231|950583
950598,wood anemone,Anemonoides quinquefolia,species,950583,47126|211194|47124|48232|48231|950583|950598
18459,Sapsuckers,Sphyrapicus,genus,17599,1|2|3|17550|17599|18459
18463,Yellow-bellied Sapsucker,Sphyrapicus varius,species,18459,1|2|3|17550|17599|18459|18463
12875,Brown Thrushes and Nightingale-Thrushes,Catharus,genus,15977,1|2|3|7251|15977|12875
12890,Hermit Thrush,Catharus guttatus,species,12875,1|2|3|7251|15977|12875|12890
9405,Typical Towhees,Pipilo,genus,559248,1|2|3|7251|559248|9405
9424,Eastern Towhee,Pipilo erythrophthalmus,species,9405,1|2|3|7251|559248|9405|9424
29199,Green Snakes,Opheodrys,genus,26504,1|2|26036|26172|26504|29199
146314,Smooth Greensnake,Opheodrys vernalis,species,29199,1|2|26036|26172|26504|29199|146314
9175,Zonotrichia Sparrows,Zonotrichia,genus,559248,1|2|3|7251|559248|9175
9182,Harris's Sparrow,Zonotrichia querula,species,9175,1|2|3|7251|559248|9175|9182
4793,Killdeer,Charadrius vociferus,species,4784,1|2|3|67561|4783|4784|4793
9315,New World Orioles,Icterus,genus,11989,1|2|3|7251|11989|9315
9346,Baltimore Oriole,Icterus galbula,species,9315,1|2|3|7251|11989|9315|9346
3912,Typical Snipes,Gallinago,genus,3835,1|2|3|67561|3835|3912
144496,Wilson's Snipe,Gallinago delicata,species,3912,1|2|3|67561|3835|3912|144496
10478,,Chondestes,genus,559248,1|2|3|7251|559248|10478
10479,Lark Sparrow,Chondestes grammacus,species,10478,1|2|3|7251|559248|10478|10479
5067,"Hawks, Eagles, and Kites",Accipitridae,family,71261,1|2|3|71261|5067
5303,Sea-Eagles and Fish-Eagles,Haliaeetus,genus,5067,1|2|3|71261|5067|5303
5305,Bald Eagle,Haliaeetus leucocephalus,species,5303,1|2|3|71261|5067|5303|5305
9184,White-throated Sparrow,Zonotrichia albicollis,species,9175,1|2|3|7251|559248|9175|9184
145239,Chestnut-sided Warbler,Setophaga pensylvanica,species,10246,1|2|3|7251|71349|10246|145239
12901,Veery,Catharus fuscescens,species,12875,1|2|3|7251|15977|12875|12901
28365,Eastern Garter Snake,Thamnophis sirtalis sirtalis,subspecies,28362,1|2|26036|26172|26504|28339|28362|28365
10157,,Seiurus,genus,71349,1|2|3|7251|71349|10157
62550,Ovenbird,Seiurus aurocapilla,species,10157,1|2|3|7251|71349|10157|62550
16597,Empidonax Flycatchers,Empidonax,genus,980017,1|2|3|7251|980017|16597
9526,Eastern and Western Meadowlarks,Sturnella,genus,11989,1|2|3|7251|11989|9526
9528,Eastern Meadowlark,Sturnella magna,species,9526,1|2|3|7251|11989|9526|9528
9325,Orchard Oriole,Icterus spurius,species,9315,1|2|3|7251|11989|9315|9325
14799,Nuthatches,Sittidae,family,7251,1|2|3|7251|14799
14800,Nuthatches,Sitta,genus,14799,1|2|3|7251|14799|14800
14801,White-breasted Nuthatch,Sitta carolinensis,species,14800,1|2|3|7251|14799|14800|14801
145245,Yellow-rumped Warbler,Setophaga coronata,species,10246,1|2|3|7251|71349|10246|145245
132704,Myrtle Warbler,Setophaga coronata coronata,subspecies,145245,1|2|3|7251|71349|10246|145245|132704
238505,Western Palm Warbler,Setophaga palmarum palmarum,subspecies,145242,1|2|3|7251|71349|10246|145242|238505
10269,Pheucticus Grosbeaks,Pheucticus,genus,71305,1|2|3|7251|71305|10269
10271,Rose-breasted Grosbeak,Pheucticus ludovicianus,species,10269,1|2|3|7251|71305|10269|10271
49464,bunchflowers,Melanthiaceae,family,47329,47126|211194|47163|47329|49464
49465,trilliums,Trillium,genus,49464,47126|211194|47163|47329|49464|49465
